PGV,N,DesignInitialPsi,InitialPsi,FinalPsi,DeltaPsi,Material,FacadeType,SoilProfile,EarthquakeType
16,3,0.5,1.15,1.4322222222222223,0.2822222222222224,1.0,A,B,ZF
32,3,0.5,1.15,1.3000000000000003,0.15000000000000036,1.0,A,B,ZF
32,3,0.5,1.15,1.338823529411764,0.18882352941176417,1.0,A,B,ZF
16,2,0.0,0.0,0.7599999999999999,0.7599999999999999,0.7,B,A,ZN
16,2,0.0,0.0,0.7599999999999999,0.7599999999999999,0.7,B,A,ZN
16,2,0.0,0.0,0.7599999999999999,0.7599999999999999,0.7,B,A,ZN
16,2,0.0,0.0,0.7599999999999999,0.7599999999999999,0.7,B,A,ZN
32,2,0.0,0.0,1.2129999999999996,1.2129999999999996,0.7,B,A,ZN
32,2,0.0,0.0,1.2055,1.2055,0.7,B,A,ZN
16,3,0.0,0.0,0.7599999999999999,0.7599999999999999,0.7,B,A,ZN
16,3,0.0,0.0,0.7599999999999999,0.7599999999999999,0.7,B,A,ZN
16,3,0.0,0.0,0.7699999999999998,0.7699999999999998,0.7,B,A,ZN
16,3,0.0,0.0,0.7699999999999998,0.7699999999999998,0.7,B,A,ZN
32,3,0.0,0.0,1.2129999999999996,1.2129999999999996,0.7,B,A,ZN
32,3,0.0,0.0,1.2374999999999998,1.2374999999999998,0.7,B,A,ZN
16,2,0.5,0.4699999999999998,1.2049999999999998,0.7350000000000001,0.7,B,A,ZN
16,2,0.5,0.4699999999999998,1.2049999999999998,0.7350000000000001,0.7,B,A,ZN
16,2,0.5,0.4699999999999998,1.2049999999999998,0.7350000000000001,0.7,B,A,ZN
16,2,0.5,0.4699999999999998,1.2049999999999998,0.7350000000000001,0.7,B,A,ZN
32,2,0.5,0.4699999999999998,1.2611111111111108,0.7911111111111111,0.7,B,A,ZN
32,2,0.5,0.4699999999999998,1.2611111111111108,0.7911111111111111,0.7,B,A,ZN
16,3,0.5,0.4699999999999998,1.2049999999999998,0.7350000000000001,0.7,B,A,ZN
16,3,0.5,0.4699999999999998,1.2049999999999998,0.7350000000000001,0.7,B,A,ZN
16,3,0.5,0.4699999999999998,1.19,0.7200000000000002,0.7,B,A,ZN
16,3,0.5,0.4699999999999998,1.19,0.7200000000000002,0.7,B,A,ZN
32,3,0.5,0.4699999999999998,1.2594444444444444,0.7894444444444446,0.7,B,A,ZN
32,3,0.5,0.4699999999999998,1.3000000000000003,0.8300000000000005,0.7,B,A,ZN
16,2,0.0,0.0,0.42000000000000004,0.42000000000000004,1.0,B,A,ZN
16,2,0.0,0.0,0.42000000000000004,0.42000000000000004,1.0,B,A,ZN
16,2,0.0,0.0,0.42000000000000004,0.42000000000000004,1.0,B,A,ZN
16,2,0.0,0.0,0.42000000000000004,0.42000000000000004,1.0,B,A,ZN
32,2,0.0,0.0,0.7799999999999999,0.7799999999999999,1.0,B,A,ZN
32,2,0.0,0.0,0.7899999999999998,0.7899999999999998,1.0,B,A,ZN
16,3,0.0,0.0,0.42000000000000004,0.42000000000000004,1.0,B,A,ZN
16,3,0.0,0.0,0.42000000000000004,0.42000000000000004,1.0,B,A,ZN
16,3,0.0,0.0,0.42000000000000004,0.42000000000000004,1.0,B,A,ZN
16,3,0.0,0.0,0.42000000000000004,0.42000000000000004,1.0,B,A,ZN
32,3,0.0,0.0,0.7799999999999999,0.7799999999999999,1.0,B,A,ZN
32,3,0.0,0.0,0.8100000000000004,0.8100000000000004,1.0,B,A,ZN
16,2,0.5,0.49000000000000016,0.7400000000000001,0.24999999999999994,1.0,B,A,ZN
16,2,0.5,0.49000000000000016,0.7400000000000001,0.24999999999999994,1.0,B,A,ZN
16,2,0.5,0.49000000000000016,0.7400000000000001,0.24999999999999994,1.0,B,A,ZN
16,2,0.5,0.49000000000000016,0.7400000000000001,0.24999999999999994,1.0,B,A,ZN
32,2,0.5,0.49000000000000016,1.0287499999999998,0.5387499999999996,1.0,B,A,ZN
32,2,0.5,0.49000000000000016,1.0299999999999998,0.5399999999999996,1.0,B,A,ZN
16,3,0.5,0.49000000000000016,0.7400000000000001,0.24999999999999994,1.0,B,A,ZN
16,3,0.5,0.49000000000000016,0.7400000000000001,0.24999999999999994,1.0,B,A,ZN
16,3,0.5,0.49000000000000016,0.75,0.25999999999999984,1.0,B,A,ZN
16,3,0.5,0.49000000000000016,0.75,0.25999999999999984,1.0,B,A,ZN
32,3,0.5,0.49000000000000016,1.0374999999999996,0.5474999999999994,1.0,B,A,ZN
32,3,0.5,0.49000000000000016,1.092941176470588,0.6029411764705879,1.0,B,A,ZN
16,2,0.0,0.0,1.3415,1.3415,0.7,B,A,ZF
16,2,0.0,0.0,1.31375,1.31375,0.7,B,A,ZF
16,2,0.0,0.0,1.3344999999999998,1.3344999999999998,0.7,B,A,ZF
16,2,0.0,0.0,1.326111111111111,1.326111111111111,0.7,B,A,ZF
32,2,0.0,0.0,1.631111111111111,1.631111111111111,0.7,B,A,ZF
32,2,0.0,0.0,1.7017647058823528,1.7017647058823528,0.7,B,A,ZF
16,3,0.0,0.0,1.3415,1.3415,0.7,B,A,ZF
16,3,0.0,0.0,1.3637499999999996,1.3637499999999996,0.7,B,A,ZF
16,3,0.0,0.0,1.3829411764705881,1.3829411764705881,0.7,B,A,ZF
16,3,0.0,0.0,1.3829411764705881,1.3829411764705881,0.7,B,A,ZF
32,3,0.0,0.0,1.6599999999999997,1.6599999999999997,0.7,B,A,ZF
32,3,0.0,0.0,2.0781249999999996,2.0781249999999996,0.7,B,A,ZF
16,2,0.5,0.4699999999999998,1.3722222222222227,0.9022222222222229,0.7,B,A,ZF
16,2,0.5,0.4699999999999998,1.3718750000000002,0.9018750000000004,0.7,B,A,ZF
16,2,0.5,0.4699999999999998,1.3756250000000003,0.9056250000000006,0.7,B,A,ZF
16,2,0.5,0.4699999999999998,1.3722222222222227,0.9022222222222229,0.7,B,A,ZF
32,2,0.5,0.4699999999999998,1.6424999999999996,1.1724999999999999,0.7,B,A,ZF
32,2,0.5,0.4699999999999998,1.8226315789473682,1.3526315789473684,0.7,B,A,ZF
16,3,0.5,0.4699999999999998,1.3722222222222227,0.9022222222222229,0.7,B,A,ZF
16,3,0.5,0.4699999999999998,1.41375,0.9437500000000003,0.7,B,A,ZF
16,3,0.5,0.4699999999999998,1.441875,0.9718750000000003,0.7,B,A,ZF
16,3,0.5,0.4699999999999998,1.441875,0.9718750000000003,0.7,B,A,ZF
32,3,0.5,0.4699999999999998,1.6560000000000001,1.1860000000000004,0.7,B,A,ZF
32,3,0.5,0.4699999999999998,2.1252941176470586,1.6552941176470588,0.7,B,A,ZF
16,2,0.0,0.0,0.9778947368421056,0.9778947368421056,1.0,B,A,ZF
16,2,0.0,0.0,0.9645000000000001,0.9645000000000001,1.0,B,A,ZF
16,2,0.0,0.0,0.9683333333333333,0.9683333333333333,1.0,B,A,ZF
16,2,0.0,0.0,0.9683333333333333,0.9683333333333333,1.0,B,A,ZF
32,2,0.0,0.0,1.4005263157894738,1.4005263157894738,1.0,B,A,ZF
32,2,0.0,0.0,1.4041176470588235,1.4041176470588235,1.0,B,A,ZF
16,3,0.0,0.0,0.9778947368421056,0.9778947368421056,1.0,B,A,ZF
16,3,0.0,0.0,0.9645000000000001,0.9645000000000001,1.0,B,A,ZF
16,3,0.0,0.0,0.994,0.994,1.0,B,A,ZF
16,3,0.0,0.0,0.994,0.994,1.0,B,A,ZF
32,3,0.0,0.0,1.388947368421053,1.388947368421053,1.0,B,A,ZF
32,3,0.0,0.0,1.4052941176470586,1.4052941176470586,1.0,B,A,ZF
16,2,0.5,0.49000000000000016,1.1774999999999998,0.6874999999999996,1.0,B,A,ZF
16,2,0.5,0.49000000000000016,1.1875000000000004,0.6975000000000002,1.0,B,A,ZF
16,2,0.5,0.49000000000000016,1.1600000000000001,0.6699999999999999,1.0,B,A,ZF
16,2,0.5,0.49000000000000016,1.1600000000000001,0.6699999999999999,1.0,B,A,ZF
32,2,0.5,0.49000000000000016,1.5054999999999996,1.0154999999999994,1.0,B,A,ZF
32,2,0.5,0.49000000000000016,1.5340000000000003,1.044,1.0,B,A,ZF
16,3,0.5,0.49000000000000016,1.1774999999999998,0.6874999999999996,1.0,B,A,ZF
16,3,0.5,0.49000000000000016,1.1875000000000004,0.6975000000000002,1.0,B,A,ZF
16,3,0.5,0.49000000000000016,1.1875000000000004,0.6975000000000002,1.0,B,A,ZF
16,3,0.5,0.49000000000000016,1.1875000000000004,0.6975000000000002,1.0,B,A,ZF
32,3,0.5,0.49000000000000016,1.5154999999999998,1.0254999999999996,1.0,B,A,ZF
32,3,0.5,0.49000000000000016,1.5109999999999997,1.0209999999999995,1.0,B,A,ZF
32,2,0.0,0.0,0.54,0.54,0.7,B,B,ZN
32,2,0.0,0.0,0.5499999999999999,0.5499999999999999,0.7,B,B,ZN
32,3,0.0,0.0,0.54,0.54,0.7,B,B,ZN
32,3,0.0,0.0,0.5499999999999999,0.5499999999999999,0.7,B,B,ZN
16,2,0.5,0.5300000000000001,0.91,0.3799999999999999,0.7,B,B,ZN
16,2,0.5,0.5300000000000001,0.91,0.3799999999999999,0.7,B,B,ZN
16,2,0.5,0.5300000000000001,0.91,0.3799999999999999,0.7,B,B,ZN
16,2,0.5,0.5300000000000001,0.91,0.3799999999999999,0.7,B,B,ZN
32,2,0.5,0.5300000000000001,1.1190000000000002,0.5890000000000001,0.7,B,B,ZN
32,2,0.5,0.5300000000000001,1.1220000000000003,0.5920000000000002,0.7,B,B,ZN
16,3,0.5,0.5300000000000001,0.91,0.3799999999999999,0.7,B,B,ZN
16,3,0.5,0.5300000000000001,0.91,0.3799999999999999,0.7,B,B,ZN
16,3,0.5,0.5300000000000001,0.9299999999999998,0.3999999999999997,0.7,B,B,ZN
16,3,0.5,0.5300000000000001,0.9299999999999998,0.3999999999999997,0.7,B,B,ZN
32,3,0.5,0.5300000000000001,1.1190000000000002,0.5890000000000001,0.7,B,B,ZN
32,3,0.5,0.5300000000000001,1.1789999999999996,0.6489999999999995,0.7,B,B,ZN
16,2,0.5,0.9700000000000002,1.2935,0.3234999999999999,1.0,B,B,ZN
16,2,0.5,0.9700000000000002,1.3005000000000004,0.33050000000000024,1.0,B,B,ZN
16,2,0.5,0.9700000000000002,1.3005000000000004,0.33050000000000024,1.0,B,B,ZN
16,2,0.5,0.9700000000000002,1.3005000000000004,0.33050000000000024,1.0,B,B,ZN
32,2,0.5,0.9700000000000002,1.4523529411764702,0.48235294117647,1.0,B,B,ZN
32,2,0.5,0.9700000000000002,1.4214999999999998,0.45149999999999957,1.0,B,B,ZN
16,3,0.5,0.9700000000000002,1.2935,0.3234999999999999,1.0,B,B,ZN
16,3,0.5,0.9700000000000002,1.3020000000000003,0.3320000000000001,1.0,B,B,ZN
16,3,0.5,0.9700000000000002,1.3205000000000002,0.35050000000000003,1.0,B,B,ZN
16,3,0.5,0.9700000000000002,1.3205000000000002,0.35050000000000003,1.0,B,B,ZN
32,3,0.5,0.9700000000000002,1.4324999999999997,0.46249999999999947,1.0,B,B,ZN
32,3,0.5,0.9700000000000002,1.4781250000000001,0.5081249999999999,1.0,B,B,ZN
16,2,0.0,0.0,0.7699999999999998,0.7699999999999998,0.7,B,B,ZF
16,2,0.0,0.0,0.7699999999999998,0.7699999999999998,0.7,B,B,ZF
16,2,0.0,0.0,0.7699999999999998,0.7699999999999998,0.7,B,B,ZF
16,2,0.0,0.0,0.7699999999999998,0.7699999999999998,0.7,B,B,ZF
32,2,0.0,0.0,1.0500000000000003,1.0500000000000003,0.7,B,B,ZF
32,2,0.0,0.0,1.0500000000000003,1.0500000000000003,0.7,B,B,ZF
16,3,0.0,0.0,0.7699999999999998,0.7699999999999998,0.7,B,B,ZF
16,3,0.0,0.0,0.7699999999999998,0.7699999999999998,0.7,B,B,ZF
16,3,0.0,0.0,0.7799999999999999,0.7799999999999999,0.7,B,B,ZF
16,3,0.0,0.0,0.7799999999999999,0.7799999999999999,0.7,B,B,ZF
32,3,0.0,0.0,1.0500000000000003,1.0500000000000003,0.7,B,B,ZF
32,3,0.0,0.0,1.09,1.09,0.7,B,B,ZF
16,2,0.5,0.5300000000000001,1.1165000000000003,0.5865000000000001,0.7,B,B,ZF
16,2,0.5,0.5300000000000001,1.1513333333333333,0.6213333333333332,0.7,B,B,ZF
16,2,0.5,0.5300000000000001,1.1119999999999997,0.5819999999999995,0.7,B,B,ZF
16,2,0.5,0.5300000000000001,1.1119999999999997,0.5819999999999995,0.7,B,B,ZF
32,2,0.5,0.5300000000000001,1.246,0.7159999999999999,0.7,B,B,ZF
32,2,0.5,0.5300000000000001,1.209,0.6789999999999999,0.7,B,B,ZF
16,3,0.5,0.5300000000000001,1.1165000000000003,0.5865000000000001,0.7,B,B,ZF
16,3,0.5,0.5300000000000001,1.129,0.5989999999999999,0.7,B,B,ZF
16,3,0.5,0.5300000000000001,1.1789999999999996,0.6489999999999995,0.7,B,B,ZF
16,3,0.5,0.5300000000000001,1.1789999999999996,0.6489999999999995,0.7,B,B,ZF
32,3,0.5,0.5300000000000001,1.2760000000000002,0.7460000000000001,0.7,B,B,ZF
32,3,0.5,0.5300000000000001,1.3515000000000001,0.8215,0.7,B,B,ZF
16,2,0.0,0.0,0.5099999999999999,0.5099999999999999,1.0,B,B,ZF
16,2,0.0,0.0,0.5099999999999999,0.5099999999999999,1.0,B,B,ZF
16,2,0.0,0.0,0.5099999999999999,0.5099999999999999,1.0,B,B,ZF
16,2,0.0,0.0,0.5099999999999999,0.5099999999999999,1.0,B,B,ZF
32,2,0.0,0.0,0.7400000000000001,0.7400000000000001,1.0,B,B,ZF
32,2,0.0,0.0,0.7400000000000001,0.7400000000000001,1.0,B,B,ZF
16,3,0.0,0.0,0.5099999999999999,0.5099999999999999,1.0,B,B,ZF
16,3,0.0,0.0,0.5099999999999999,0.5099999999999999,1.0,B,B,ZF
16,3,0.0,0.0,0.5199999999999999,0.5199999999999999,1.0,B,B,ZF
16,3,0.0,0.0,0.5199999999999999,0.5199999999999999,1.0,B,B,ZF
32,3,0.0,0.0,0.7400000000000001,0.7400000000000001,1.0,B,B,ZF
32,3,0.0,0.0,0.7699999999999998,0.7699999999999998,1.0,B,B,ZF
16,2,0.5,0.9700000000000002,1.4377777777777774,0.4677777777777772,1.0,B,B,ZF
16,2,0.5,0.9700000000000002,1.4144444444444444,0.4444444444444442,1.0,B,B,ZF
16,2,0.5,0.9700000000000002,1.4377777777777776,0.4677777777777774,1.0,B,B,ZF
16,2,0.5,0.9700000000000002,1.4377777777777776,0.4677777777777774,1.0,B,B,ZF
32,2,0.5,0.9700000000000002,1.2899999999999996,0.3199999999999994,1.0,B,B,ZF
32,2,0.5,0.9700000000000002,1.2899999999999996,0.3199999999999994,1.0,B,B,ZF
16,3,0.5,0.9700000000000002,1.4506250000000003,0.4806250000000001,1.0,B,B,ZF
16,3,0.5,0.9700000000000002,1.4256250000000001,0.45562499999999995,1.0,B,B,ZF
16,3,0.5,0.9700000000000002,1.4181250000000003,0.4481250000000001,1.0,B,B,ZF
16,3,0.5,0.9700000000000002,1.4181250000000003,0.4481250000000001,1.0,B,B,ZF
32,3,0.5,0.9700000000000002,1.2899999999999996,0.3199999999999994,1.0,B,B,ZF
32,3,0.5,0.9700000000000002,1.2899999999999996,0.3199999999999994,1.0,B,B,ZF
8,1,0.0,0.0,0.3499999999999999,0.3499999999999999,0.7,A,A,WN
128,1,0.0,0.0,2.6037500000000007,2.6037500000000007,0.7,A,A,WN
16,1,0.0,0.0,0.5914285714285714,0.5914285714285714,0.7,A,A,WN
32,1,0.0,0.0,0.9700000000000002,0.9700000000000002,0.7,A,A,WN
64,1,0.0,0.0,1.5674999999999994,1.5674999999999994,0.7,A,A,WN
96,1,0.0,0.0,2.3899999999999997,2.3899999999999997,0.7,A,A,WN
2,2,0.0,0.0,0.30999999999999994,0.30999999999999994,0.7,A,A,WN
4,2,0.0,0.0,0.33,0.33,0.7,A,A,WN
8,2,0.0,0.0,0.36000000000000004,0.36000000000000004,0.7,A,A,WN
16,2,0.0,0.0,0.5914285714285714,0.5914285714285714,0.7,A,A,WN
32,2,0.0,0.0,1.1019999999999999,1.1019999999999999,0.7,A,A,WN
64,2,0.0,0.0,1.66,1.66,0.7,A,A,WN
2,4,0.0,0.0,0.32,0.32,0.7,A,A,WN
4,4,0.0,0.0,0.33,0.33,0.7,A,A,WN
8,4,0.0,0.0,0.36000000000000004,0.36000000000000004,0.7,A,A,WN
16,4,0.0,0.0,0.62,0.62,0.7,A,A,WN
32,4,0.0,0.0,1.18,1.18,0.7,A,A,WN
2,8,0.0,0.0,0.32,0.32,0.7,A,A,WN
4,8,0.0,0.0,0.33,0.33,0.7,A,A,WN
16,8,0.0,0.0,0.6100000000000001,0.6100000000000001,0.7,A,A,WN
8,1,0.5,0.4699999999999998,0.5999999999999999,0.13000000000000006,0.7,A,A,WN
128,1,0.5,0.4699999999999998,2.5856249999999994,2.1156249999999996,0.7,A,A,WN
16,1,0.5,0.4699999999999998,1.09,0.6200000000000003,0.7,A,A,WN
32,1,0.5,0.4699999999999998,1.1400000000000001,0.6700000000000004,0.7,A,A,WN
64,1,0.5,0.4699999999999998,1.5534999999999999,1.0835000000000001,0.7,A,A,WN
96,1,0.5,0.4699999999999998,2.4370000000000003,1.9670000000000005,0.7,A,A,WN
2,2,0.5,0.4699999999999998,0.5300000000000001,0.06000000000000033,0.7,A,A,WN
4,2,0.5,0.4699999999999998,0.5600000000000003,0.09000000000000047,0.7,A,A,WN
8,2,0.5,0.4699999999999998,0.6100000000000001,0.1400000000000003,0.7,A,A,WN
16,2,0.5,0.4699999999999998,1.1,0.6300000000000003,0.7,A,A,WN
32,2,0.5,0.4699999999999998,1.2265,0.7565000000000002,0.7,A,A,WN
64,2,0.5,0.4699999999999998,1.6900000000000004,1.2200000000000006,0.7,A,A,WN
2,4,0.5,0.4699999999999998,0.5300000000000001,0.06000000000000033,0.7,A,A,WN
4,4,0.5,0.4699999999999998,0.5600000000000003,0.09000000000000047,0.7,A,A,WN
8,4,0.5,0.4699999999999998,0.6199999999999999,0.15000000000000008,0.7,A,A,WN
16,4,0.5,0.4699999999999998,1.1,0.6300000000000003,0.7,A,A,WN
32,4,0.5,0.4699999999999998,1.2618750000000003,0.7918750000000006,0.7,A,A,WN
2,8,0.5,0.4699999999999998,0.54,0.07000000000000023,0.7,A,A,WN
4,8,0.5,0.4699999999999998,0.5600000000000003,0.09000000000000047,0.7,A,A,WN
16,8,0.5,0.4699999999999998,1.1099999999999999,0.6400000000000001,0.7,A,A,WN
8,1,1.0,1.1,1.1200000000000006,0.020000000000000462,0.7,A,A,WN
128,1,1.0,1.1,2.50578947368421,1.40578947368421,0.7,A,A,WN
16,1,1.0,1.1,1.1299999999999994,0.02999999999999936,0.7,A,A,WN
32,1,1.0,1.1,1.1699999999999997,0.06999999999999962,0.7,A,A,WN
64,1,1.0,1.1,1.5455555555555558,0.4455555555555557,0.7,A,A,WN
96,1,1.0,1.1,2.4579999999999997,1.3579999999999997,0.7,A,A,WN
2,2,1.0,1.1,1.1099999999999999,0.009999999999999787,0.7,A,A,WN
4,2,1.0,1.1,1.1099999999999999,0.009999999999999787,0.7,A,A,WN
8,2,1.0,1.1,1.1200000000000006,0.020000000000000462,0.7,A,A,WN
16,2,1.0,1.1,1.1299999999999994,0.02999999999999936,0.7,A,A,WN
32,2,1.0,1.1,1.251875,0.15187499999999998,0.7,A,A,WN
64,2,1.0,1.1,1.6900000000000004,0.5900000000000003,0.7,A,A,WN
2,4,1.0,1.1,1.1099999999999999,0.009999999999999787,0.7,A,A,WN
4,4,1.0,1.1,1.1099999999999999,0.009999999999999787,0.7,A,A,WN
8,4,1.0,1.1,1.1200000000000006,0.020000000000000462,0.7,A,A,WN
16,4,1.0,1.1,1.1299999999999994,0.02999999999999936,0.7,A,A,WN
32,4,1.0,1.1,1.2739999999999998,0.1739999999999997,0.7,A,A,WN
2,8,1.0,1.1,1.1099999999999999,0.009999999999999787,0.7,A,A,WN
4,8,1.0,1.1,1.1099999999999999,0.009999999999999787,0.7,A,A,WN
16,8,1.0,1.1,1.1299999999999994,0.02999999999999936,0.7,A,A,WN
8,1,1.5,1.4600000000000004,1.4699999999999995,0.00999999999999912,0.7,A,A,WN
128,1,1.5,1.4600000000000004,2.6672222222222217,1.2072222222222213,0.7,A,A,WN
16,1,1.5,1.4600000000000004,1.5739999999999992,0.11399999999999877,0.7,A,A,WN
32,1,1.5,1.4600000000000004,1.6499999999999995,0.18999999999999906,0.7,A,A,WN
64,1,1.5,1.4600000000000004,1.7313333333333332,0.27133333333333276,0.7,A,A,WN
96,1,1.5,1.4600000000000004,2.5584210526315796,1.0984210526315792,0.7,A,A,WN
2,2,1.5,1.4600000000000004,1.4600000000000004,0.0,0.7,A,A,WN
4,2,1.5,1.4600000000000004,1.4600000000000004,0.0,0.7,A,A,WN
8,2,1.5,1.4600000000000004,1.4699999999999995,0.00999999999999912,0.7,A,A,WN
16,2,1.5,1.4600000000000004,1.5739999999999992,0.11399999999999877,0.7,A,A,WN
32,2,1.5,1.4600000000000004,1.718235294117647,0.2582352941176467,0.7,A,A,WN
64,2,1.5,1.4600000000000004,1.75,0.2899999999999996,0.7,A,A,WN
2,4,1.5,1.4600000000000004,1.4600000000000004,0.0,0.7,A,A,WN
4,4,1.5,1.4600000000000004,1.4600000000000004,0.0,0.7,A,A,WN
8,4,1.5,1.4600000000000004,1.4699999999999995,0.00999999999999912,0.7,A,A,WN
16,4,1.5,1.4600000000000004,1.5739999999999992,0.11399999999999877,0.7,A,A,WN
32,4,1.5,1.4600000000000004,1.7100000000000006,0.2500000000000002,0.7,A,A,WN
2,8,1.5,1.4600000000000004,1.4600000000000004,0.0,0.7,A,A,WN
4,8,1.5,1.4600000000000004,1.4600000000000004,0.0,0.7,A,A,WN
16,8,1.5,1.4600000000000004,1.5739999999999992,0.11399999999999877,0.7,A,A,WN
8,1,0.0,0.0,0.0,0.0,1.0,A,A,WN
128,1,0.0,0.0,1.763,1.763,1.0,A,A,WN
16,1,0.0,0.0,0.5199999999999999,0.5199999999999999,1.0,A,A,WN
32,1,0.0,0.0,0.9255000000000001,0.9255000000000001,1.0,A,A,WN
64,1,0.0,0.0,1.5388235294117645,1.5388235294117645,1.0,A,A,WN
96,1,0.0,0.0,1.6299999999999997,1.6299999999999997,1.0,A,A,WN
2,2,0.0,0.0,0.0,0.0,1.0,A,A,WN
4,2,0.0,0.0,0.0,0.0,1.0,A,A,WN
8,2,0.0,0.0,0.0,0.0,1.0,A,A,WN
16,2,0.0,0.0,0.5199999999999999,0.5199999999999999,1.0,A,A,WN
32,2,0.0,0.0,0.9385000000000003,0.9385000000000003,1.0,A,A,WN
64,2,0.0,0.0,1.569375,1.569375,1.0,A,A,WN
2,4,0.0,0.0,0.0,0.0,1.0,A,A,WN
4,4,0.0,0.0,0.0,0.0,1.0,A,A,WN
8,4,0.0,0.0,0.0,0.0,1.0,A,A,WN
16,4,0.0,0.0,0.5199999999999999,0.5199999999999999,1.0,A,A,WN
32,4,0.0,0.0,0.9554999999999998,0.9554999999999998,1.0,A,A,WN
2,8,0.0,0.0,0.0,0.0,1.0,A,A,WN
4,8,0.0,0.0,0.0,0.0,1.0,A,A,WN
16,8,0.0,0.0,0.5199999999999999,0.5199999999999999,1.0,A,A,WN
8,1,0.5,0.5100000000000001,0.6300000000000001,0.12,1.0,A,A,WN
128,1,0.5,0.5100000000000001,2.1319999999999997,1.6219999999999994,1.0,A,A,WN
16,1,0.5,0.5100000000000001,1.003,0.49299999999999977,1.0,A,A,WN
32,1,0.5,0.5100000000000001,1.3599999999999997,0.8499999999999995,1.0,A,A,WN
64,1,0.5,0.5100000000000001,1.5416666666666663,1.0316666666666663,1.0,A,A,WN
96,1,0.5,0.5100000000000001,1.7735294117647058,1.2635294117647056,1.0,A,A,WN
2,2,0.5,0.5100000000000001,0.55,0.039999999999999925,1.0,A,A,WN
4,2,0.5,0.5100000000000001,0.57,0.05999999999999983,1.0,A,A,WN
8,2,0.5,0.5100000000000001,0.6333333333333333,0.12333333333333318,1.0,A,A,WN
16,2,0.5,0.5100000000000001,1.0199999999999998,0.5099999999999997,1.0,A,A,WN
32,2,0.5,0.5100000000000001,1.3599999999999997,0.8499999999999995,1.0,A,A,WN
64,2,0.5,0.5100000000000001,1.5744444444444445,1.0644444444444443,1.0,A,A,WN
2,4,0.5,0.5100000000000001,0.55,0.039999999999999925,1.0,A,A,WN
4,4,0.5,0.5100000000000001,0.5766666666666665,0.06666666666666643,1.0,A,A,WN
8,4,0.5,0.5100000000000001,0.64,0.1299999999999999,1.0,A,A,WN
16,4,0.5,0.5100000000000001,1.2600000000000002,0.7500000000000001,1.0,A,A,WN
32,4,0.5,0.5100000000000001,1.34,0.83,1.0,A,A,WN
2,8,0.5,0.5100000000000001,0.55,0.039999999999999925,1.0,A,A,WN
4,8,0.5,0.5100000000000001,0.58,0.06999999999999984,1.0,A,A,WN
16,8,0.5,0.5100000000000001,1.2600000000000002,0.7500000000000001,1.0,A,A,WN
8,1,1.0,0.9299999999999999,1.2490000000000006,0.3190000000000006,1.0,A,A,WN
128,1,1.0,0.9299999999999999,2.7642105263157895,1.8342105263157895,1.0,A,A,WN
16,1,1.0,0.9299999999999999,1.2899999999999996,0.35999999999999965,1.0,A,A,WN
32,1,1.0,0.9299999999999999,1.4200000000000004,0.49000000000000044,1.0,A,A,WN
64,1,1.0,0.9299999999999999,1.5500000000000005,0.6200000000000006,1.0,A,A,WN
96,1,1.0,0.9299999999999999,1.77,0.8400000000000001,1.0,A,A,WN
2,2,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,WN
4,2,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,WN
8,2,1.0,0.9299999999999999,1.2490000000000006,0.3190000000000006,1.0,A,A,WN
16,2,1.0,0.9299999999999999,1.2899999999999996,0.35999999999999965,1.0,A,A,WN
32,2,1.0,0.9299999999999999,1.3999999999999997,0.46999999999999975,1.0,A,A,WN
64,2,1.0,0.9299999999999999,1.5865,0.6565000000000001,1.0,A,A,WN
2,4,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,WN
4,4,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,WN
8,4,1.0,0.9299999999999999,1.2490000000000006,0.3190000000000006,1.0,A,A,WN
16,4,1.0,0.9299999999999999,1.3000000000000003,0.37000000000000033,1.0,A,A,WN
32,4,1.0,0.9299999999999999,1.3999999999999997,0.46999999999999975,1.0,A,A,WN
2,8,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,WN
4,8,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,WN
16,8,1.0,0.9299999999999999,1.3000000000000003,0.37000000000000033,1.0,A,A,WN
8,1,1.5,1.4499999999999995,1.5575,0.1075000000000006,1.0,A,A,WN
128,1,1.5,1.4499999999999995,2.5440000000000005,1.094000000000001,1.0,A,A,WN
16,1,1.5,1.4499999999999995,1.57,0.12000000000000055,1.0,A,A,WN
32,1,1.5,1.4499999999999995,1.5599999999999996,0.1100000000000001,1.0,A,A,WN
64,1,1.5,1.4499999999999995,1.8194736842105268,0.3694736842105273,1.0,A,A,WN
96,1,1.5,1.4499999999999995,2.7379999999999987,1.2879999999999991,1.0,A,A,WN
2,2,1.5,1.4499999999999995,1.4499999999999995,0.0,1.0,A,A,WN
4,2,1.5,1.4499999999999995,1.4499999999999995,0.0,1.0,A,A,WN
8,2,1.5,1.4499999999999995,1.5575,0.1075000000000006,1.0,A,A,WN
16,2,1.5,1.4499999999999995,1.57,0.12000000000000055,1.0,A,A,WN
